VendorCode,Name,NmID,SubjectName,BrandName,SizeName,ChrtID,OfficeName,17.07.2026,18.07.2026,19.07.2026,20.07.2026,21.07.2026,22.07.2026,23.07.2026,24.07.2026,25.07.2026,26.07.2026
5624016-CR,Толстовка с капюшоном утепленная,263173341,Толстовки,Respire,L,408646297,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
5624016-CR,Толстовка с капюшоном утепленная,263173341,Толстовки,Respire,XL,408646298,Краснодар,1,1,1,1,1,1,1,1,1,1
5624016-CR,Толстовка с капюшоном утепленная,263173341,Толстовки,Respire,XL,408646298,Новосемейкино,1,1,1,1,1,1,1,1,1,1
5624016-CR,Толстовка с капюшоном утепленная,263173341,Толстовки,Respire,XL,408646298,Склад СПБ Шушары Московское,1,1,1,0,0,0,0,1,1,1
5624016-CR,Толстовка с капюшоном утепленная,263173341,Толстовки,Respire,XL,408646298,Челябинск,0,0,0,0,0,0,0,0,0,0
5624016-BG,Толстовка с капюшоном утепленная,263173342,Толстовки,Respire,S,408646299,Краснодар,1,1,1,1,1,1,1,1,1,1
5624016-BG,Толстовка с капюшоном утепленная,263173342,Толстовки,Respire,S,408646299,Рязань (Тюшевское),1,1,1,1,1,1,1,0,0,0
5624016-BG,Толстовка с капюшоном утепленная,263173342,Толстовки,Respire,S,408646299,СЦ Вологда 2,0,0,0,0,0,0,0,0,0,0
5624016-BG,Толстовка с капюшоном утепленная,263173342,Толстовки,Respire,S,408646299,Электросталь,1,0,0,0,1,1,1,1,1,1
5624016-BG,Толстовка с капюшоном утепленная,263173342,Толстовки,Respire,M,408646300,Коледино,5,5,5,5,5,5,5,5,5,5
5624016-BG,Толстовка с капюшоном утепленная,263173342,Толстовки,Respire,L,408646301,Тула,0,0,0,1,1,1,1,1,1,1
5624016-GR,Толстовка с капюшоном утепленная,263173343,Толстовки,Respire,S,408646303,Коледино,3,3,3,3,3,3,3,3,3,3
5624016-GR,Толстовка с капюшоном утепленная,263173343,Толстовки,Respire,S,408646303,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
5624016-GR,Толстовка с капюшоном утепленная,263173343,Толстовки,Respire,M,408646304,Коледино,6,6,6,6,6,6,6,6,6,6
5624016-GR,Толстовка с капюшоном утепленная,263173343,Толстовки,Respire,M,408646304,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
5624016-GR,Толстовка с капюшоном утепленная,263173343,Толстовки,Respire,XL,408646306,Коледино,2,2,2,2,2,2,2,2,2,2
5624016-GR,Толстовка с капюшоном утепленная,263173343,Толстовки,Respire,XL,408646306,Тула,1,1,1,1,1,1,1,1,1,1
5624016-DG,Толстовка с капюшоном утепленная,263173344,Толстовки,Respire,S,408646307,Коледино,1,1,1,1,1,1,1,1,1,1
5624016-DG,Толстовка с капюшоном утепленная,263173344,Толстовки,Respire,S,408646307,Пенза WB,1,1,1,1,1,1,1,1,1,1
5624016-DG,Толстовка с капюшоном утепленная,263173344,Толстовки,Respire,M,408646308,Владимир WB,1,1,1,1,1,1,1,1,1,1
5624016-BLU,Толстовка с капюшоном утепленная,263173345,Толстовки,Respire,S,408646311,Воронеж WB,1,1,1,1,1,1,1,1,1,1
5624016-BLU,Толстовка с капюшоном утепленная,263173345,Толстовки,Respire,S,408646311,Казань,1,1,1,1,1,1,1,1,1,1
5624016-GM,Толстовка с капюшоном утепленная,263173346,Толстовки,Respire,M,408646316,Коледино,4,4,4,4,4,4,4,4,4,4
5624016-GM,Толстовка с капюшоном утепленная,263173346,Толстовки,Respire,M,408646316,Краснодар,1,1,1,1,1,1,1,1,1,1
5624016-GM,Толстовка с капюшоном утепленная,263173346,Толстовки,Respire,M,408646316,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
5624016-GM,Толстовка с капюшоном утепленная,263173346,Толстовки,Respire,L,408646317,Астана Карагандинское шоссе,1,1,1,1,1,1,1,1,1,1
5624016-GM,Толстовка с капюшоном утепленная,263173346,Толстовки,Respire,L,408646317,Владимир WB,1,1,1,1,1,1,1,1,1,1
5624016-GM,Толстовка с капюшоном утепленная,263173346,Толстовки,Respire,XL,408646318,Владимир WB,1,1,1,1,1,1,0,0,0,0
5624016-LGM,Толстовка с капюшоном утепленная,263173347,Толстовки,Respire,M,408646320,Коледино,1,1,1,1,1,1,1,1,1,1
5624016-LGM,Толстовка с капюшоном утепленная,263173347,Толстовки,Respire,M,408646320,Новосемейкино,1,1,1,1,1,1,1,1,1,1
5624016-LGM,Толстовка с капюшоном утепленная,263173347,Толстовки,Respire,M,408646320,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
5624016-LGM,Толстовка с капюшоном утепленная,263173347,Толстовки,Respire,XL,408646322,Владимир WB,1,1,1,1,1,1,1,1,1,1
5624016-LGM,Толстовка с капюшоном утепленная,263173347,Толстовки,Respire,XL,408646322,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
5624016-LB,Толстовка с капюшоном утепленная,263173348,Толстовки,Respire,S,408646323,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
5624016-DGRN,Толстовка с капюшоном утепленная,263173349,Толстовки,Respire,M,408646328,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
5624016-DGRN,Толстовка с капюшоном утепленная,263173349,Толстовки,Respire,M,408646328,Тула,2,2,2,2,2,2,2,2,2,2
5624016-DGRN,Толстовка с капюшоном утепленная,263173349,Толстовки,Respire,M,408646328,Электросталь,1,0,0,0,1,1,1,1,1,1
5624016-DGRN,Толстовка с капюшоном утепленная,263173349,Толстовки,Respire,L,408646329,Остальные,0,0,0,0,0,0,0,0,0,0
5625017-CR,Толстовка с капюшоном утепленная,263173365,Толстовки,Respire,XL,408646373,Пермь 2,0,0,0,0,0,0,0,0,0,0
5624075-BL,Утепленные штаны джоггеры спортивные,263619966,Брюки,Respire,M,409301849,Владимир WB,1,1,1,1,1,1,1,1,1,1
5624075-BL,Утепленные штаны джоггеры спортивные,263619966,Брюки,Respire,M,409301849,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
5624075-BL,Утепленные штаны джоггеры спортивные,263619966,Брюки,Respire,M,409301849,Коледино,6,6,6,6,6,6,6,6,6,6
5624075-BL,Утепленные штаны джоггеры спортивные,263619966,Брюки,Respire,M,409301849,Электросталь,1,0,0,0,1,1,1,1,1,1
5624075-CR,Утепленные штаны джоггеры спортивные,263619967,Брюки,Respire,M,409301853,Краснодар,1,1,1,1,1,1,1,1,1,1
5624075-CR,Утепленные штаны джоггеры спортивные,263619967,Брюки,Respire,M,409301853,Остальные,0,0,0,0,0,0,0,0,0,0
5624075-CR,Утепленные штаны джоггеры спортивные,263619967,Брюки,Respire,M,409301853,Электросталь,1,0,0,0,1,1,1,1,1,1
5624075-CR,Утепленные штаны джоггеры спортивные,263619967,Брюки,Respire,L,409301854,Невинномысск,1,1,1,1,1,1,1,1,1,1
5624075-BLU,Утепленные штаны джоггеры спортивные,263619969,Брюки,Respire,L,409301862,Сарапул WB,1,1,1,1,1,1,1,1,1,1
5624020-BL,Утепленные штаны джоггеры спортивные,263619971,Брюки,Respire,S,409301865,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
5624020-BL,Утепленные штаны джоггеры спортивные,263619971,Брюки,Respire,S,409301865,Коледино,3,3,3,3,3,3,3,3,3,3
5624020-BL,Утепленные штаны джоггеры спортивные,263619971,Брюки,Respire,S,409301865,Тула,1,1,1,1,1,1,1,1,1,1
5624020-BL,Утепленные штаны джоггеры спортивные,263619971,Брюки,Respire,M,409301866,Коледино,5,5,5,5,5,5,5,5,5,5
5624020-BL,Утепленные штаны джоггеры спортивные,263619971,Брюки,Respire,M,409301866,Тула,1,1,1,1,1,1,1,1,1,1
5624020-BL,Утепленные штаны джоггеры спортивные,263619971,Брюки,Respire,M,409301866,Электросталь,1,0,0,0,1,1,1,1,1,1
5624020-CR,Утепленные штаны джоггеры спортивные,263619972,Брюки,Respire,M,409301870,Рязань (Тюшевское),0,0,0,0,0,0,0,1,1,1
5624020-CR,Утепленные штаны джоггеры спортивные,263619972,Брюки,Respire,L,409301871,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
5624020-CR,Утепленные штаны джоггеры спортивные,263619972,Брюки,Respire,L,409301871,Коледино,1,1,1,1,1,1,1,1,1,1
5624020-BG,Утепленные штаны джоггеры спортивные,263619973,Брюки,Respire,S,409301873,Коледино,2,2,2,2,2,2,2,2,2,2
5624020-BG,Утепленные штаны джоггеры спортивные,263619973,Брюки,Respire,S,409301873,Краснодар,1,1,1,1,1,1,1,1,1,1
5624020-BG,Утепленные штаны джоггеры спортивные,263619973,Брюки,Respire,L,409301875,Тула,1,1,1,1,1,1,1,1,1,1
5624020-GR,Утепленные штаны джоггеры спортивные,263619974,Брюки,Respire,S,409301877,Коледино,5,5,5,5,5,5,5,5,5,5
5624020-GR,Утепленные штаны джоггеры спортивные,263619974,Брюки,Respire,M,409301878,Воронеж WB,1,1,1,1,1,1,1,1,1,1
5624020-GR,Утепленные штаны джоггеры спортивные,263619974,Брюки,Respire,M,409301878,Коледино,6,6,6,6,6,6,6,6,6,6
5624020-GR,Утепленные штаны джоггеры спортивные,263619974,Брюки,Respire,M,409301878,Тула,1,1,1,1,1,1,1,1,1,1
5624020-GR,Утепленные штаны джоггеры спортивные,263619974,Брюки,Respire,L,409301879,Воронеж WB,1,1,1,1,1,1,1,1,1,1
5624020-GR,Утепленные штаны джоггеры спортивные,263619974,Брюки,Respire,XL,409301880,Волгоград,1,1,1,1,1,1,1,1,1,1
5624020-GR,Утепленные штаны джоггеры спортивные,263619974,Брюки,Respire,XL,409301880,Коледино,1,1,1,1,1,1,1,1,1,1
5624020-GR,Утепленные штаны джоггеры спортивные,263619974,Брюки,Respire,XL,409301880,Электросталь,1,0,0,0,1,1,1,1,1,1
5624020-DG,Утепленные штаны джоггеры спортивные,263619975,Брюки,Respire,S,409301881,Коледино,3,3,3,3,3,3,3,3,3,3
5624020-DG,Утепленные штаны джоггеры спортивные,263619975,Брюки,Respire,M,409301882,Казань,1,1,1,1,1,1,1,1,1,1
5624020-DG,Утепленные штаны джоггеры спортивные,263619975,Брюки,Respire,M,409301882,Коледино,2,2,2,2,2,2,2,2,2,2
5624020-DG,Утепленные штаны джоггеры спортивные,263619975,Брюки,Respire,M,409301882,Краснодар,1,1,1,1,1,1,1,1,1,1
5624020-BLU,Утепленные штаны джоггеры спортивные,263619976,Брюки,Respire,S,409301885,Новосемейкино,1,1,1,1,1,1,1,1,1,1
5624020-BLU,Утепленные штаны джоггеры спортивные,263619976,Брюки,Respire,S,409301885,Тула,1,1,1,1,1,1,1,1,1,1
5624020-BLU,Утепленные штаны джоггеры спортивные,263619976,Брюки,Respire,M,409301886,Коледино,1,1,1,1,1,1,1,1,1,1
5624020-BLU,Утепленные штаны джоггеры спортивные,263619976,Брюки,Respire,M,409301886,СК Тверь Эммаусское WB,0,0,0,0,0,0,1,1,1,1
5624020-BLU,Утепленные штаны джоггеры спортивные,263619976,Брюки,Respire,M,409301886,Тула,1,1,1,1,1,1,1,1,1,1
5624020-LGM,Утепленные штаны джоггеры спортивные,263619978,Брюки,Respire,L,409301895,Владимир WB,1,1,1,1,1,1,1,1,1,1
5624020-LGM,Утепленные штаны джоггеры спортивные,263619978,Брюки,Respire,XL,409301896,Остальные,0,0,0,0,0,0,0,0,0,0
5624020-LB,Утепленные штаны джоггеры спортивные,263619979,Брюки,Respire,S,409301897,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
5624020-LB,Утепленные штаны джоггеры спортивные,263619979,Брюки,Respire,S,409301897,Краснодар,1,1,1,1,1,1,1,1,1,1
5624020-LB,Утепленные штаны джоггеры спортивные,263619979,Брюки,Respire,M,409301898,Сарапул WB,0,1,1,1,1,1,1,1,1,1
5624020-LB,Утепленные штаны джоггеры спортивные,263619979,Брюки,Respire,L,409301899,Рязань (Тюшевское),0,0,0,0,0,0,0,1,1,1
5624020-LB,Утепленные штаны джоггеры спортивные,263619979,Брюки,Respire,XL,409301900,Воронеж WB,1,1,1,1,1,1,1,1,1,1
